ID_INMUEBLE,ID _ESTADO,ESTADO,NOMBRE_VIALIDAD,TIPO_VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,TIPO_ASENTAMIENTO,ID_LOCALIDAD,NOMBRE_LOCALIDAD,ID_MUNICIPIO,MUNICIPIO,CODIGO_POSTAL,NATURALEZA_INMUEBLE
195,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Barrio,0001,Molango de Escamilla,42,Molango de Escamilla,43103,Rústica
196,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Barrio,0001,Molango de Escamilla,42,Molango de Escamilla,43100,Rústica
197,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Barrio,0001,Molango de Escamilla,42,Molango de Escamilla,43103,Rústica
198,13,Hidalgo,Avenida Corregidora carretera Atezca-Molango,Carretera,sin número,sin número,Colonia,0001,Molango de Escamilla,42,Molango de Escamilla,43100,Rústica
199,13,Hidalgo,Carretera Molango-Atezca,Carretera,2,sin número,Barrio,0001,Molango de Escamilla,42,Molango de Escamilla,43100,Rústica
200,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,San Felipe Orizatlán,46,San Felipe Orizatlán,43020,Urbana
201,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Ejido,0001,San Felipe Orizatlán,46,San Felipe Orizatlán,43022,Urbana
202,13,Hidalgo,Juárez esquina con Avenida Madero,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
203,13,Hidalgo,Nuevo Hidalgo,Boulevard,sin número,sin número,Barrio,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
204,13,Hidalgo,Carrilo Puerto y Avenida del Trabajo,Avenida,600,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
205,13,Hidalgo,Gómez Pérez,Calle,103,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
206,13,Hidalgo,Benito Juárez esquina con Vicente Segura,Avenida,301,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
207,13,Hidalgo, Francisco I. Madero,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42070,Urbana
208,13,Hidalgo,Avenida Juárez,Avenida,206,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
209,13,Hidalgo,Felipe Ángeles,Boulevard,sin número,Lt. 1 Mz 327,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
210,13,Hidalgo,México Pachuca Kilómetro 87,Carretera,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Urbana
211,13,Hidalgo,Boulevard Luis Donaldo Colosio,Boulevard,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42092,Urbana
212,13,Hidalgo,Puebla esquina Pino Suárez,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
213,13,Hidalgo,Fundadores,Calle,210-A,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Urbana
214,13,Hidalgo,Felipe Ángeles,Boulevard,605,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Urbana
215,13,Hidalgo,"Juárez, Esquina Fernando Soto",Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
216,13,Hidalgo,Espinela,Calle,sin número,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42039,Urbana
217,13,Hidalgo,México-Pachuca,Carretera,Kilómetro 78,sin número,Ejido,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
218,13,Hidalgo,Sonora,Avenida,sin número,sin número,Pueblo,0001,San Bartolo,48,Pachuca de Soto,42000,Urbana
219,13,Hidalgo,Texas,Calle,34,sin número,Barrio,0239,El Atorón,48,Pachuca de Soto,42000,Urbana
220,13,Hidalgo,Plaza Juárez,Avenida,sin número,sin número,Colonia,0049,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
221,13,Hidalgo,Salamanca,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42050,Urbana
222,13,Hidalgo,Plaza Juárez,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
223,13,Hidalgo,Plaza Independencia,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
224,13,Hidalgo,Plaza Juárez,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
225,13,Hidalgo,Revolución esquina Xicoténcatl,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
226,13,Hidalgo,Gea González y Ramírez Ulloa,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
227,13,Hidalgo,Vicente Guerrero,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
228,13,Hidalgo,Juárez,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
229,13,Hidalgo,Adrián Guerrero,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42060,Urbana
230,13,Hidalgo,Casasola,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42050,Urbana
231,13,Hidalgo,Belisario Domínguez Esquina con avenida Revolución,Calle,200,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
232,13,Hidalgo,Felipe Ángeles,Boulevard,sin número,sin número,Exhacienda,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
233,13,Hidalgo,Felipe Ángeles,Boulevard,sin número,sin número,Exhacienda,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Urbana
234,13,Hidalgo,Jaime Nunó,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42060,Urbana
235,13,Hidalgo,Tolantongo,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
236,13,Hidalgo,Hidalgo,Calle,807,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
237,13,Hidalgo,5 de febrero y 16 de septiembre,Avenida,200,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42060,Urbana
238,13,Hidalgo,Héroes de Chapultepec esquina con Héroes de Churubusco,Calle,sin número,sin número,Barrio,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
239,13,Hidalgo,"Hidalgo, Esquina Calle Casasola",Calle,901,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
240,13,Hidalgo,México- Pachuca,Carretera,Kilómetro 83,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
241,13,Hidalgo,Cuesco,Calzada,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Urbana
242,13,Hidalgo,Centauro Norte,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42020,Urbana
243,13,Hidalgo,Mirasol,Calle,sin número,sin número,Barrio,0001,Pachuca de Soto,48,Pachuca de Soto,42018,Urbana
244,13,Hidalgo,Popocatepetl esquina Everest,Carretera,Área 1 8,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42036,Urbana
245,13,Hidalgo,Andador 4,Avenida,105,51 mz A,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
246,13,Hidalgo,Bartolomé de Medina,Avenida,sin número,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42070,Urbana
247,13,Hidalgo,Veracruz Calle 1 y calle 89,Calzada,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
248,13,Hidalgo,Río Nautla y Venado,Calle,sin número,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42113,Urbana
249,13,Hidalgo,Felipe Ángeles,Boulevard,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
250,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Urbana
251,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42181,Urbana
252,13,Hidalgo,Felipe Ángeles,Boulevard,1203,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42084,Urbana
253,13,Hidalgo,Privada Misión del Campanario,Carretera,"1-4, 6, 7, 9, 13",sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42094,Urbana
254,13,Hidalgo,El Álamo esquina andador Oyamel,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42033,Urbana
255,13,Hidalgo,"Pinos, Fresnos, Laureles y Robles",Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42075,Urbana
256,13,Hidalgo,Mina San Rafael y San Juan-Girault,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
257,13,Hidalgo,Paseo Tolteca Quetzalcóatl,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42034,Urbana
258,13,Hidalgo,"Emiliano Zapata, Monte Everest, Monte casino, Isma",Calle,sin número,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42026,Urbana
259,13,Hidalgo,"Valle Naciónal, Valle de Abajo y Valle del Río",Calle,sin número,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42086,Urbana
260,13,Hidalgo,México Pachuca,Carretera,Kilómetro 84,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42082,Urbana
261,13,Hidalgo,Domicilio conocido,Calle,38 al 41,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
262,13,Hidalgo,Privadas del Sol,Calle,16,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42030,Urbana
263,13,Hidalgo,Las aves y  Cisnes oriente ,Avenida,sin número,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
264,13,Hidalgo,Colosio,Boulevard,853,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42088,Urbana
265,13,Hidalgo,Industrial La Paz,Boulevard,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42092,Urbana
266,13,Hidalgo,Colosio,Boulevard,sin número,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42088,Urbana
267,13,Hidalgo,Valle Embrujado,Boulevard,Lote D,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42086,Urbana
268,13,Hidalgo,Valle del Yaqui,Boulevard,Lote B,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42086,Urbana
269,13,Hidalgo,Valle del Yaqui,Boulevard,Lote A,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42086,Urbana
270,13,Hidalgo,México Laredo,Carretera,sin número,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
271,13,Hidalgo,Lomas Residencia,Calle,Área 8,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42094,Urbana
272,13,Hidalgo,Lomas Residencia,Calle,Área 5,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42094,Urbana
273,13,Hidalgo,Javier Rojo Gómez,Boulevard,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42084,Urbana
274,13,Hidalgo,San Pablo,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42094,Urbana
275,13,Hidalgo,"Michoacan, Oaxaca, Sonora y Veracruz",Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
276,13,Hidalgo,Revolución,Avenida,1010,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
277,13,Hidalgo,Manzana A sobre la avenida 4 y las avenidas 8 y 6,Calle,151,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42035,Urbana
278,13,Hidalgo,San Pablo,Calle,114,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42094,Urbana
279,13,Hidalgo, Número 4,Calle,sin número,sin número,Fraccionamiento,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
280,13,Hidalgo,H. Colegio Militar y Juan Escutia,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42060,Urbana
281,13,Hidalgo,Berriozabal,Calle,100,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
282,13,Hidalgo,Sin Nombre,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42082,Urbana
283,13,Hidalgo,Lateral del Boulevard Luis Donaldo Colosio y Boulevard Ramón G. Bonfil,Boulevard,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42088,Urbana
284,13,Hidalgo,San Francisco,Circuito,7-A,sin número,Barrio,0001,Pachuca de Soto,48,Pachuca de Soto,42100,Rústica
285,13,Hidalgo,Ley Agraria esquina con calle 18 de agosto,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
286,13,Hidalgo,Domicilio conocido,Carretera,24,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Rústica
287,13,Hidalgo,Sin nombre,Avenida,sin número,sin número,Ranchería,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Rústica
288,13,Hidalgo,Revolución y Avenida Everardo Márquez,Avenida,sin número,sin número,Unidad habitacional,0001,Pachuca de Soto,48,Pachuca de Soto,42060,Rústica
289,13,Hidalgo,Domicilio conocido,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
290,13,Hidalgo,Plazuela Maestranza,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42060,Urbana
291,13,Hidalgo,Campanario,Calle,sin número,sin número,Ejido,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Urbana
292,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0158,Santiago Tlapacoya,48,Pachuca de Soto,42083,Rústica
293,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0158,Santiago Tlapacoya,48,Pachuca de Soto,42100,Rústica
294,13,Hidalgo,Ejido Santiago Tlapacoya,Boulevard,sin número,sin número,Colonia,0158,Santiago Tlapacoya,48,Pachuca de Soto,42110,Rústica
295,13,Hidalgo, Santa Catarina,Boulevard,sin número,sin número,Colonia,0158,Santiago Tlapacoya,48,Pachuca de Soto,42083,Rústica
296,13,Hidalgo,Nicolás Bravo y Mariano Abasolo,Calle,318,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
297,13,Hidalgo,Tercera calle de Patoni,Calle,36,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
298,13,Hidalgo,Ignacio Allende,Calle,15,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
299,13,Hidalgo,Parque Hidalgo,Calle,103,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
300,13,Hidalgo,16 de Enero,Calle,9,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42060,Urbana
301,13,Hidalgo,Abasolo,Calle,316,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
302,13,Hidalgo,Valladolid,Calle,31,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
303,13,Hidalgo,Valladolid ,Calle,100,"A, B, C",Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42090,Urbana
304,13,Hidalgo,Aldama esquina con 20 de Noviembre,Calle,206,"Lt. 12, Ma 17",Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Urbana
305,13,Hidalgo,Juárez esquina Gómez Pérez,Calle,122,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
306,13,Hidalgo,Salamanca,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42050,Urbana
307,13,Hidalgo,Plaza Independencia y Matamoros,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
308,13,Hidalgo,Venustiano Carranza,Viaducto,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
309,13,Hidalgo,Arizpe y viaducto Nuevo Hidalgo,Viaducto,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
310,13,Hidalgo,Arizpe y viaducto Nuevo Hidalgo,Viaducto,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
311,13,Hidalgo,Arizpe y viaducto Nuevo Hidalgo,Viaducto,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
312,13,Hidalgo,Arizpe y viaducto Nuevo Hidalgo,Viaducto,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
313,13,Hidalgo,Rojo Gómez,Boulevard,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
314,13,Hidalgo,Justo Sierra,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42060,Urbana
315,13,Hidalgo,Adrián Guerrero,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
316,13,Hidalgo,Nuevo Pachuca,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
317,13,Hidalgo, Nuevo Pachuca,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
318,13,Hidalgo,Nuevo Pachuca,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42083,Urbana
319,13,Hidalgo,Sonora y Oaxaca,Avenida,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
320,13,Hidalgo,Quinta calle de Ocampo,Calle,115,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
321,13,Hidalgo,Lorenzana y Trigueros,Calle,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
322,13,Hidalgo,Gómez Farías,Calle,517,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
323,13,Hidalgo,Profesor Antonio Chávez Ibarra,Carretera,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42080,Urbana
324,13,Hidalgo,Viaducto Nuevo Hidalgo,Viaducto,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
325,13,Hidalgo,Minero,Boulevard,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
326,13,Hidalgo,Sonora,Calle,100,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
327,13,Hidalgo,Boulevard Minero,Carretera,sin número,sin número,Colonia,0001,Pachuca de Soto,48,Pachuca de Soto,42000,Urbana
328,13,Hidalgo,Gómez Farías esquina Libertad,Calle,sin número,sin número,Colonia,0001,Progreso de Obregón,50,Progreso de Obregón,42000,Urbana
329,13,Hidalgo,Carretera Xochitlan El Moreno,Carretera,sin número,sin número,Pueblo,0001,Xochitlán,50,Progreso de Obregón,42740,Rústica
330,13,Hidalgo,Carretera México-Tampico,Boulevard,sin número,sin número,Unidad habitacional,0003,El Chacón,51,Mineral de la Reforma,42000,Urbana
331,13,Hidalgo,Cedro y calzada Framboyán,Calle,sin número,sin número,Unidad habitacional,0033,El Álamo,51,Mineral de la Reforma,42184,Urbana
332,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Unidad habitacional,0113,Forjadores ,51,Mineral de la Reforma,42185,Urbana
333,13,Hidalgo,Arboles,Calle,sin número,sin número,Unidad habitacional,0099,Paseos de Chavarría,51,Mineral de la Reforma,42186,Urbana
334,13,Hidalgo,Industrial Minera,Avenida,sin número,sin número,Unidad habitacional,0001,Colinas de Plata,51,Mineral de la Reforma,42186,Urbana
335,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Unidad habitacional,0063,Paseos de Las Reynas,51,Mineral de la Reforma,42186,Urbana
336,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Unidad habitacional,0108,Sahop,51,Mineral de la Reforma,42186,Urbana
337,13,Hidalgo,Ejido el Venado,Calle,sin número,sin número,Unidad habitacional,0063,Magisterío Digno,51,Mineral de la Reforma,42183,Urbana
338,13,Hidalgo,Torneros,Calle,sin número,sin número,Unidad habitacional,0106,Unidad Habitacional CTM,48,Mineral de la Reforma,42000,Urbana
339,13,Hidalgo,"Encino, Cedro y Fresnos",Calle,sin número,sin número,Unidad habitacional,0143,San Cristóbal Chacón,51,Mineral de la Reforma,42000,Urbana
340,13,Hidalgo,"Cartografía, Petroquimicos y brujula",Calle,sin número,sin número,Unidad habitacional,0097,Los Tuzos,51,Mineral de la Reforma,42183,Urbana
341,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Unidad habitacional,0078,El Saucillo,51,Mineral de la Reforma,42183,Urbana
342,13,Hidalgo,Montes Urales,Calle,sin número,sin número,Unidad habitacional,0095,El Saucillo,51,Mineral de la Reforma,42186,Urbana
343,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Unidad habitacional,0001,Paseos de Chavarría,51,Mineral de la Reforma,42186,Urbana
344,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Unidad habitacional,0001,Paseos de Chavarría,51,Mineral de la Reforma,42186,Urbana
345,13,Hidalgo,Ciudad Sahagún,Carretera,sin número,sin número,Unidad habitacional,0001,Paseos de Chavarría,51,Mineral de la Reforma,42186,Urbana
346,13,Hidalgo,Avenida Argos,Calle,1003,sin número,Unidad habitacional,0001,Paseos de Chavarría,51,Mineral de la Reforma,42083,Urbana
347,13,Hidalgo,"Avenida Bonsái, Arboles Esquina, Avenida Palmeras",Calle,"1002, 1004, 111, 117, 117, 113, 106, 1000",sin número,Unidad habitacional,0001,Paseos de Chavarría,51,Mineral de la Reforma,42083,Urbana
348,13,Hidalgo,Lote 28,Calle,sin número,sin número,Unidad habitacional,0001,Mineral de la Reforma,51,Mineral de la Reforma,42083,Urbana
349,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Unidad habitacional,0001,Mineral de la Reforma,51,Mineral de la Reforma,42083,Rústica
350,13,Hidalgo,Lote 31,Calle,sin número,sin número,Rancho,0001,Mineral de la Reforma,51,Mineral de la Reforma,42186,Rústica
351,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Ejido,0001,Mineral de la Reforma,51,Mineral de la Reforma,42183,Rústica
352,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Ejido,0001,Mineral de la Reforma,51,Mineral de la Reforma,42183,Rústica
353,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Mineral de la Reforma,51,Mineral de la Reforma,42183,Rústica
354,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Pueblo,0001,Mineral de la Reforma,51,Mineral de la Reforma,42183,Urbana
355,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Barrio,0001,Mineral de la Reforma,51,Mineral de la Reforma,42183,Rústica
356,13,Hidalgo,Domicilio conocido,Carretera,sin número,sin número,Pueblo,0001,Mineral de la Reforma,51,Mineral de la Reforma,42183,Rústica
357,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Pueblo,0001,Carboneras,51,Mineral de la Reforma,42183,Urbana
358,13,Hidalgo,Hacienda cedros y ciprés,Calle,sin número,sin número,Colonia,0004,La Noria,51,Mineral de la Reforma,42000,Urbana
359,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0008,El Portezuelo,51,Mineral de la Reforma,42180,Urbana
360,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0026,Mineral de la Reforma,51,Mineral de la Reforma,42181,Urbana
361,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Barrio,0001,Mineral de la Reforma,51,Mineral de la Reforma,42184,Urbana
