ID_INMUEBLE,ID _ESTADO,ESTADO,OPERACION_ORIGEN,VALOR_CATASTRAL,TITULO_PROPIEDAD
126,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,77607.77,"Escritura Pública número 2784, Volúmen 28 de fecha 07 de febrero de 1987, ante la fe del Lic. Octavio Hernández Palencia, ante la Notaría Pública número 1, Huejutla de Reyes, Hidalgo."
127,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7343.26,"Escritura Pública número 1772, Volúmen 20 de fecha 13 de enero de 1987, ante la Notaría Pública número 2 Huejutla, Hidalgo."
128,13,Hidalgo,Compra no genera póliza solo se registra la alta,722972.01," Escritura Pública número 639, Volumen 6 de fecha 10 de octubre de 1980 ante la Notaría Pública número 7, Huejutla, Hidalgo."
129,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,42775820.56,"Contrato Cd-E-2003 0053, Exp. 65/85990 de fecha 16 de diciembre de 2003."
130,13,Hidalgo,Compra no genera póliza solo se registra la alta,12876997.79,"Escritura Pública número 26,160 número de Libro CCCXXVII-327 del 05 de mayo de 2015,  ante la Notaría Pública número 1 de Huejutla de Reyes, Hidalgo."
131,13,Hidalgo,Compra no genera póliza solo se registra la alta,60353.46,"Escritura Pública número 1569, Volúmen 75 de fecha 25 de septiembre del 1986 ante la Notaría Pública número 7 de Pachuca de Soto, Hidalgo."
132,13,Hidalgo,Compra no genera póliza solo se registra la alta,32500000,"Escritura Pública número 10,075, Libro 250 de fecha 05 de julio de 2018 de la Notaría Pública No. 03 de  Actopan, Hidalgo."
133,13,Hidalgo,Compra no genera póliza solo se registra la alta,1764425.61,"Escritura Pública número 10,104, Libro 251 de fecha 18 de septiembre de 2018 de la Notaría Pública No. 03 de  Actopan, Hidalgo."
134,13,Hidalgo,Compra no genera póliza solo se registra la alta,3476.39,"Escritura Pública número 9 de fecha 15 de mayo de 1947, ante la Notaría Pública  número 8 de Huichapan, Hidalgo."
135,13,Hidalgo,Compra no genera póliza solo se registra la alta,614453.78,"Escritura Pública número 14 de fecha 15 de junio de 1940, ante al Notaría Pública número 8 de Huichapan, Hidalgo."
136,13,Hidalgo,Adjudicación Judicial,3256423.68,"Escritura Pública número 7248, Volúmen 158 de fecha 28 de abril ante la Notaría Pública número 09 de Pachuca de Soto, Hidalgo."
137,13,Hidalgo,Compra no genera póliza solo se registra la alta,340059.71,"Escritura Pública número 4 de fecha 31 de marzo de 1943 ante la Notaría Pública número 8 de Huichapan, Hidalgo."
138,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,144008.12,"Escritura Pública número 19950, Volúmen 274 de fecha 05 de agosto de 1996 ante la Notaría Pública número 1 de Huichapan, Hidalgo."
139,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,10244.52,"Contrato privado de fecha 09 de octubre de 1990, Huichapan de Soto, Hidalgo."
140,13,Hidalgo,Compra no genera póliza solo se registra la alta,276160.6,"Escritura Pública número 32 Volúmen 3 de fecha 10 de septiembre de 1938, ante la Notaría Pública  número 8 de Huichapan, Hidalgo."
141,13,Hidalgo,Expropiación,145021.41,Decreto de Expropiación de fecha 12 de marzo de 1990.
142,13,Hidalgo,Compra no genera póliza solo se registra la alta,422520.15,"Escritura Pública número 2137, Volúmen XXXIII de fecha 14 de enero de 1988, ante la Notaría Pública número 2 de Ixmiquilpan, Hidalgo."
143,13,Hidalgo,Expropiación,40045.99,"Escritura Pública número 3383, Volúmen 42 de fecha 27 de julio de 1991 ante la Notaría Pública número 2 de Huejutla, Hidalgo."
144,13,Hidalgo,Expropiación,140429.89,"Escritura Pública número 3383, Volúmen 42 de fecha 27 de julio de 1991, ante la Notaría Pública número 2 de Huejutla, Hidalgo."
145,13,Hidalgo,Compra no genera póliza solo se registra la alta,137332.32,"Escritura Pública número 16250, Volúmen 358 de fecha 10 de octubre de 2007 ante la Notaría Pública número 2 de Ixmiquilpan, Hidalgo."
146,13,Hidalgo,Expropiación,1346328.43,"Escritura Pública número 45, Volúmen 1 de fecha 06 de diciembre de 1952 ante la Notaría Pública número 9 de Ixmiquilpan, Hidalgo."
147,13,Hidalgo,Expropiación,52503.59,"Escritura Pública número 45, Volúmen 1 de fecha 06 de diciembre de 1952 ante la Notaría Pública número 9 de Ixmiquilpan, Hidalgo."
148,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,465145.36,"Escritura Pública número 2048 , Volúmen 28 de fecha 30 de junio de 1986, ante la Notaría Pública número 1 de Ixmiquilpan, Hidalgo."
149,13,Hidalgo,Compra No Genera póliza Solo Se Registra La Alta,35257.02,"Escritura Pública número 50169, Volúmen 691 de fecha 20 de junio de 1997, ante la Notaría Pública número 2, Pachuca de Soto, Hidalgo."
150,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2939670.77,"Escritura Pública número 42292, Volúmen 1332 de fecha 11 de mayo de 2010 ante la Notaría Pública número 3 de Ixmiquilpan, Hidalgo."
151,13,Hidalgo,Procedimiento de Ejecución Fiscal,767464.72,"Escritura Pública número 6735, Volúmen 92 de fecha 13 de septiembre de 1988 ante la Notaría Pública número 1 Zimapan, Hidalgo."
152,13,Hidalgo,Compra no genera póliza solo se registra la alta,103484.7,"Escritura Pública número 79, Volúmen 1 de fecha 25 de agosto de 1958 ante la Notaría Pública número 9, Ixmiquilpan, Hidalgo."
153,13,Hidalgo,Compra no genera póliza solo se registra la alta,67514.13,"Escritura Pública número 44 Volúmen 1 de fecha 13 de mayo de 1958, ante la Notaría Pública número 9, Ixmiquilpan, Hidalgo."
154,13,Hidalgo,Compra no genera póliza solo se registra la alta,391800.44,"Escritura Pública número 5845, Volúmen CXX de fecha 26 de marzo 1997 ante la Notaría Pública número 02, Ixmiquilpan, Hidalgo."
155,13,Hidalgo,Compra no genera póliza solo se registra la alta,339719.28,"Escritura Pública número 2 de fecha 14 de febrero de 1952, ante la Notaría Pública número 9 de Ixmiquipan, Hidalgo."
156,13,Hidalgo,Compra no genera póliza solo se registra la alta,519152.75,"Escritura Pública número 6 Volúmen I de fecha 03 de febrero de 1961 ante la Notaría Pública número 9 Ixmiquilpan, Hidalgo."
157,13,Hidalgo,Compra no genera póliza solo se registra la alta,319073.28,"1.- Escritura Pública número 7900 del 12 de abril de 1995. 2.- Escritura Pública número 6052, volumen CXIII de fecha 16 de febrero de 1998. 3.- Escritura Pública número 9006, volumen 210 del 10 de abril de 1995. 4.- Escritura Pública número 5619, Volumen CXVI de fecha 25 de marzo de 1997."
158,13,Hidalgo,Compra no genera póliza solo se registra la alta,220316.63,1.- Escritura Pública número 6052 Vol CXXIII de fecha 26 de marzo de 1998 ante la Notaría Pública número 2 de Ixmiquilpan.2.- Escritura Pública número5619 Vol CXVI de fecha 14 de noviembre de 1997 ante la Notaría Pública número 2 de Ixmiquilpan.
159,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,558418.07,"Escritura Pública número 45438, Volúmen 818 de fecha 12 de junio de 2009 ante la Notaría Pública número 1 de Zimapan, Hidalgo."
160,13,Hidalgo,Expropiación,26360.5,"Escritura Pública número 28, Volúmen I de fecha 28 de marzo de 1958 ante la Notaría Públicaa número 9, Ixmiquilpan, Hidalgo."
161,13,Hidalgo,Cesión de derechos,254232.58,"Escritura Pública número 221, Volúmen 3 de fecha 27 de marzo de 1936, ante la Notaría Pública número 01, Pachuca, Hidalgo."
162,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,368267.05,"Escritura Pública número 11, Volumen 4 de fecha 17 de julio de 1944, ante la Notaría Pública número 9, Ixmiquilpan, Hidalgo."
163,13,Hidalgo,Compra no genera póliza solo se registra la alta,219566.3,"Escritura Pública número 54212 de fecha 22 de noviembre de 2013, ante la Notaría Pública número 1 de Zimapan, Hidalgo."
164,13,Hidalgo,Compra no genera póliza solo se registra la alta,286447.62,"Escritura Pública número 54613, Número Mil de fecha 22 de Noviembre de 2013, ante la Notaría Pública número 1 de Zimapan, Hidalgo."
165,13,Hidalgo,Compra no genera póliza solo se registra la alta,2513161.82,"Escritura Pública número 54616, Número Mil de fecha 22 de Noviembre de 2013, ante la Notaría Pública  número 1 de Zimapan, Hidalgo."
166,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,18886.92,"Escritura Pública número 9844, Libro 246 de fecha 13 de julio de 2016, suscrita ante la fe de la Lic. LiDía Patricia Martínez Gómez, Titular de la Notaría Pública número 3 de Actopan, Hidalgo."
167,13,Hidalgo,Compra no genera póliza solo se registra la alta,50430.46,"Escritura Pública número 18799, Volúmen 130 de fecha 06 de octubre de 1957, l ante la Notaría Pública número 02 Pachuca, Hidalgo."
168,13,Hidalgo,Compra no genera póliza solo se registra la alta,427512.33,"Escritura Pública número 16056, Volúmen 528 de fecha 03 de agosto de 1999 ante la Notaría Pública número 10 Pachuca Hidalgo."
169,13,Hidalgo,Compra no genera póliza solo se registra la alta,8585694,"Escritura Pública número 23,029, Volúmen 470 de fecha 01 de diciembre de 2014, ante la Notaría Pública número 18 de Pachuca, Hidalgo."
170,13,Hidalgo,Compra no genera póliza solo se registra la alta,8585694,"Escritura Pública número 23274, Volúmen 476 de fecha 12 de mayo de 2015, ante la fe del Lic. Pedro Luis Noble Monterrubio Notaría Pública número 18 de Pachuca Hidalgo."
171,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,243619.68,"Escritura Pública número 8020, Volúmen 191 de fecha 20 de julio de 2012, ante la número 06, Tulancingo, Hidalgo."
172,13,Hidalgo,Compra no genera póliza solo se registra la alta,1125794.26,"Escritura Pública número 9173, Volúmen 333 de fecha 27 de diciembre de 1997, ante la Notaría Pública número 6 de Pachuca de Soto, Hidalgo."
173,13,Hidalgo,Compra no genera póliza solo se registra la alta,95822.24,"Escritura Pública número 8095, Volúmen 325 de fecha 22 de agosto de 1995 ante Notaría Pública número 11 de Pachuca de Soto, Hidalgo."
174,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,8989.27,"Escritura Pública número 2083, Volúmen 24 de fecha 20 de enero de 1988, ante la Notaría Pública  número 2, Huejutla, Hidalgo."
175,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,123626.82,"Escritura Pública número 32273, Volúmen 384 de fecha 28 de marzo de 1981,ante la Notaría Pública  número 1, Pachuca de Soto, Hidalgo."
176,13,Hidalgo,En trámite de Regularización,69821.88,
177,13,Hidalgo,Adjudicación Judicial,62711.26,"Escritura Pública número 48 de fecha 11 de febrero de 1935, ante la Notaría Pública ."
178,13,Hidalgo,Adjudicación Judicial,588759.54,"Escritura Pública número 9919, Volúmen 56 de fecha 21 de febrero de 1950, ante la Notaría Pública  número 1, Pachuca de Soto, Hidalgo."
179,13,Hidalgo,Compra no genera póliza solo se registra la alta,359368.41,"Escritura Pública número 17224, Volúmen 558 de fecha 17 de octubre de 2000 ante la Notaría Pública  número 10 Pachuca de Soto, Hidalgo."
180,13,Hidalgo,Compra no genera póliza solo se registra la alta,239000.02,"Escritura Pública número 17223, Volúmen 558 de fecha 17 de octubre de 2000, ante la Notaría Pública  número 14, Pachuca de Soto, Hidalgo."
181,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,12107.29,"Escritura Pública número 9725 de fecha 27 de septiembre de 1949, ante la Notaría Pública  número 1 de Pachuca de Soto, Hidalgo."
182,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,86351.33,Contrato de Donación de fecha 14 de febrero de 1990.
183,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1724514.55,"Escritura Pública número 17224, Vol 558 de fecha 17 de octubre ante la Notaría Pública  número 10 de Pachuca de Soto, Hidalgo."
184,13,Hidalgo,Compra no genera póliza solo se registra la alta,3122043,"Escritura Pública número 17224, Volúmen 558 de fecha 17 de octubre de 2000, ante la Notaría Pública  número 10, Pachuca de Soto, Hidalgo."
185,13,Hidalgo,Compra no genera póliza solo se registra la alta,32303741.68,"Escritura número 18225, Volúmen 704 de fecha 16 de noviembre de 2012,  ante la Notaría Pública número 3 de Tula de Allende."
186,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,68880.22,"Escritura Pública número 18844, Volumen 723 de fecha 08 de septiembre del 2014,  ante la Notaría Pública número 03 de Tula de Allende, Hidalgo."
187,13,Hidalgo,Compra no genera póliza solo se registra la alta,22558.13,"Escritura Pública número 12059, Volúmen 31 de fecha 24 de julio de 1998, ante la Notaría Pública número 3, Mixquiahuala, Hidalgo."
188,13,Hidalgo,Compra no genera póliza solo se registra la alta,15616.5,"Escritura Pública número 2 Volúmen 1 de fecha 02 de febrero de 1971,  ante la Notaría Pública número 13, Molango, Hidalgo."
189,13,Hidalgo,Cesión de derechos,636402.9,Acta número 18 Volúmen I en Molango de fecha 9 de mayo de 1973.
190,13,Hidalgo,Compra no genera póliza solo se registra la alta,878.44,"Escritura Pública número 30893, Volúmen 299 de fecha 26 de agosto de 1971, Notaría Pública número 2 de Pachuca de Soto,Hidalgo. "
191,13,Hidalgo,Compra no genera póliza solo se registra la alta,17444134.99,Escritura Pública número 8 de fecha 25 de abril de 1972 ante la  ante la Notaría Pública número 13
192,13,Hidalgo,Compra no genera póliza solo se registra la alta,630.48,"Escritura Pública número 31896, Volúmen 316 de fecha 28 de julio de 1972, Notaría Pública número 2 de Molango de Escamilla."
193,13,Hidalgo,Compra no genera póliza solo se registra la alta,223.84,"Escritura Pública número 17, Volumen I de fecha 30 de agosto de 1972, Notaría Pública número 13 de Molango de Escamilla, Hidalgo."
194,13,Hidalgo,Compra no genera póliza solo se registra la alta,167.29,"Escritura Pública número 24, Volumen I de fecha 28 de septiembre de 1972, Notaría Pública número 13 de Molango de Escamilla, Hidalgo."
195,13,Hidalgo,Compra no genera póliza solo se registra la alta,167.29,"Escritura Pública número 25, Volumen I de fecha 29 de septiembre de 1972, Notaría Pública número 13 de Molango de Escamilla."
196,13,Hidalgo,Cesión de derechos,83.13,"Escritura Pública número 28, Volumen I de fecha 24 de octubre de 1972, Notaría Pública número 13 de Molango de Escamilla, Hidalgo."
197,13,Hidalgo,Compra no genera póliza solo se registra la alta,10214987.1,"Escritura Pública número 30,712, volumen 1,348 del 03 de diciembre de 2013, ante la Notaría Pública a número 4 del municipio de Tizayuca, Hidalgo"
198,13,Hidalgo,Expropiación,2660899.56,Decreto de Expropiación de fecha 16 de febrero 1972.
199,13,Hidalgo,Compra no genera póliza solo se registra la alta,189697.42,"Escritura Pública número 13 de fecha 13 de octubre de 1970, ante la Notaría Pública  número 8"
200,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,37667.58,"Escritura Pública número 2520, Volumen 26 de fecha 10 de junio de 1986 ante la Notaría Pública  número 01, Huejutla. Hidalgo."
201,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,24299.28,"Escritura Pública número 20450, Volúmen 357 de fecha 29 de agosto de 2018, ante la Notaría Pública  número 02 del municipio de Huejutla de Reyes, Hidalgo."
202,13,Hidalgo,Compra no genera póliza solo se registra la alta,1964226.41,"Escritura Pública número 13501, Volúmen 82 de fecha 25 de febrero de 1956, ante la Notaría Pública  número 13, Molango, Hidalgo."
203,13,Hidalgo,Compra no genera póliza solo se registra la alta,1295986.94,"Escritura Pública número 26213, Volúmen 219 de fecha 17 de octubre de 1966 ante la Notaría Pública  número 02, Pachuca, Hidalgo."
204,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2015487.54,"Escritura Pública número 12644, Volúmen 72 de fecha 22 de Marzo de 1954, Notaría Pública número 01, Pachuca, Hidalgo."
205,13,Hidalgo,Compra no genera póliza solo se registra la alta,178373.15,"1.- Escritura Pública número 82, fecha 26 de marzo de 1928, . 2.- Escritura Pública número 169, Volúmen 1 de fecha 16 de diciembre de 1935, Notaría Pública número 01, Pachuca Hidalgo.3.- Escritura Pública número 9065, Volúmen 51 de fecha 30 de Julio de 1948, Notaría Pública número 01, Pachuca, Hidalgo."
206,13,Hidalgo,Compra no genera póliza solo se registra la alta,171106.39,"Escritura Pública número 13501, Volúmen 82 de fecha 25 de febrero de 1956, ante la Notaría Pública  número 13, Molango, Hidalgo."
