ID_INMUEBLE,ID _ESTADO,ESTADO,DENOMINACIÓN_INMUEBLE,NOMBRE_VIALIDAD,TIPO_ASENTAMIENTO,NATURALEZA_INMUEBLE,TIPO_INMUEBLE,USO_INMUEBLE
1940,13,Hidalgo,Primaria General José Ma. Morelos y P.,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
1941,13,Hidalgo,Telesecundaria 610,A Santa Tzacuala ,Colonia,Urbana,Edificación,Telesecundaria
1942,13,Hidalgo,Primaria General Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
1943,13,Hidalgo,Primaria Indígena Cuauhtémoc,Barrio 2 ,Colonia,Urbana,Edificación,Primaria Indígena
1944,13,Hidalgo,Preescolar General Manuel M. Ponce,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
1945,13,Hidalgo,Primaria General Julián Villagrán,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
1946,13,Hidalgo,Telesecundaria 269,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
1947,13,Hidalgo,Preescolar Indígena Sor Juana Inés de La Cruz,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1948,13,Hidalgo,Primaria Indígena Emperador Cuauhtémoc,"Tulancingo - Naupan, Puebla ",Colonia,Urbana,Edificación,Primaria Indígena
1949,13,Hidalgo,Primaria Indígena Luis Donaldo Colosio Murrieta,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
1950,13,Hidalgo,Primaria General Lic. Adolfo López Mateos,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
1951,13,Hidalgo,Primaria General Juan Rulfo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
1952,13,Hidalgo,Preescolar Indígena Joséfa Ortíz de Domínguez,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1953,13,Hidalgo,Primaria Indígena Gral. Emiliano Zapata,Plaza Principal ,Colonia,Urbana,Edificación,Primaria Indígena
1954,13,Hidalgo,Telesecundaria 764,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
1955,13,Hidalgo,Preescolar Indígena Angélica Castro de La Fuente,Barrio: Playa Azul ,Colonia,Urbana,Edificación,Preescolar Indígena
1956,13,Hidalgo,Primaria Indígena Emiliano Zapata,Playa Azul ,Colonia,Urbana,Edificación,Primaria Indígena
1957,13,Hidalgo,Primaria General Francisco González Bocanegra,"conocido, Colonia La Presa ",Colonia,Urbana,Edificación,Primaria General
1958,13,Hidalgo,Preescolar Indígena Federico Froebel,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1959,13,Hidalgo,Primaria Indígena 16 de Septiembre,Plaza Principal ,Colonia,Urbana,Edificación,Primaria Indígena
1960,13,Hidalgo,Telesecundaria 207,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
1961,13,Hidalgo,Telesecundaria 611,Luis Donaldo Colosio Murrieta ,Colonia,Urbana,Edificación,Telesecundaria
1962,13,Hidalgo,Preescolar Indígena Primavera,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1963,13,Hidalgo,Primaria Indígena Vicente Guerrero,Benito Juárez ,Colonia,Urbana,Edificación,Primaria Indígena
1964,13,Hidalgo,Preescolar Indígena Miguel Hidalgo y Costilla,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1965,13,Hidalgo,Primaria Indígena Benito Juárez,Plaza Principal ,Colonia,Urbana,Edificación,Primaria Indígena
1966,13,Hidalgo,Primaria General Ignacio Allende,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
1967,13,Hidalgo,Preescolar General Juan de Grijalva,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
1968,13,Hidalgo,Preescolar General Frida Khalo,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
1969,13,Hidalgo,Primaria General Amado Nervo,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
1970,13,Hidalgo,Telesecundaria 107,Cerrado 18 de Octubre ,Colonia,Urbana,Edificación,Telesecundaria
1971,13,Hidalgo,Preescolar General Ángela Peralta,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
1972,13,Hidalgo,Primaria General Miguel Hidalgo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
1973,13,Hidalgo,Telesecundaria 347,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
1974,13,Hidalgo,Preescolar General Valentína Tereshkova,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
1975,13,Hidalgo,Preescolar Indígena Niño y Libertad,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1976,13,Hidalgo,Primaria Indígena Liberación Campesina,Al Oriente de La comunidad ,Colonia,Urbana,Edificación,Primaria Indígena
1977,13,Hidalgo,Telesecundaria 163,11 de Diciembre,Colonia,Urbana,Edificación,Telesecundaria
1978,13,Hidalgo,Primaria Indígena Gral. Ignacio Zaragoza,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
1979,13,Hidalgo,Primaria General Benito Juárez,Atajteno ,Colonia,Urbana,Edificación,Primaria General
1980,13,Hidalgo,Preescolar General Carlos Fayad Orozco,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar General
1981,13,Hidalgo,Preescolar Indígena Xochikalko,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1982,13,Hidalgo,Preescolar Indígena Lauro Aguirre,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1983,13,Hidalgo,Primaria Indígena Ignacio Allende,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
1984,13,Hidalgo,Primaria Indígena Rafael Rámirez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
1985,13,Hidalgo,Preescolar Indígena Benito Juárez,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
1986,13,Hidalgo,Primaria Indígena 1° de Mayo,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
1987,13,Hidalgo,Primaria General Emiliano Zapata,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
1988,13,Hidalgo,Preescolar Indígena Miguel Hidalgo,Centro de la población,Colonia,Urbana,Edificación,Preescolar Indígena
1989,13,Hidalgo,Primaria Indígena Miguel Hidalgo y Costilla,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
1990,13,Hidalgo,Preescolar General Rosario Castellanos,Centro de la localidad ,Colonia,Urbana,Edificación,Preescolar General
1991,13,Hidalgo,Primaria General Justo Sierra,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
1992,13,Hidalgo,Preescolar Indígena Álvaro Obregón,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1993,13,Hidalgo,Primaria Indígena Aquíles Serdán,Centro de población ,Colonia,Urbana,Edificación,Primaria Indígena
1994,13,Hidalgo,Telesecundaria 450,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
1995,13,Hidalgo,Preescolar Indígena María Montessori,Centro de la localidad ,Colonia,Urbana,Edificación,Preescolar Indígena
1996,13,Hidalgo,Primaria Indígena México,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria Indígena
1997,13,Hidalgo,Preescolar General Rafael Contreras,Progreso ,Colonia,Urbana,Edificación,Preescolar General
1998,13,Hidalgo,Preescolar Indígena Lic. Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
1999,13,Hidalgo,Primaria Indígena Vicente Guerrero,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria Indígena
2000,13,Hidalgo,Telesecundaria 63,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
2001,13,Hidalgo,Preescolar Indígena Héroe Antonio Reyes,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2002,13,Hidalgo,Primaria Indígena Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
2003,13,Hidalgo,Primaria Indígena Angélica Castro de La Fuente,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
2004,13,Hidalgo,Preescolar Indígena Miguel Hidalgo y Costilla,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2005,13,Hidalgo,Preescolar Indígena Miguel Hidalgo y Costilla,Principal ,Colonia,Urbana,Edificación,Preescolar Indígena
2006,13,Hidalgo,Primaria Indígena Benito Juárez,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
2007,13,Hidalgo, Cendi Sep número 2,Federal 105 México-Tampico Margen derecho ,Colonia,Urbana,Edificación,Cendi
2008,13,Hidalgo,Primaria General Blanca Furiati de Medecigo,Ignacio Noguera ,Colonia,Urbana,Edificación,Primaria General
2009,13,Hidalgo,Preescolar General Profr. Ildefonso Vazquez Ibarra,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar General
2010,13,Hidalgo,Primaria General Aquíles Serdán,Francisco Javier Mina,Colonia,Urbana,Edificación,Primaria General
2011,13,Hidalgo,Preescolar Indígena Niños Héroes,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2012,13,Hidalgo,Primaria Indígena Adolfo Ruíz CortInés,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
2013,13,Hidalgo,Preescolar Indígena Lázaro Cárdenas,Centro de la localidad ,Colonia,Urbana,Edificación,Preescolar Indígena
2014,13,Hidalgo,Primaria Indígena Adolfo Espinosa Ángeles,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
2015,13,Hidalgo,Secundaria General Escuela Secundaria General 2,Cuauhtémoc ,Colonia,Urbana,Edificación,Secundaria General
2016,13,Hidalgo,Secundaria General Carlos Fayad Orozco, Sur 1 ,Colonia,Urbana,Edificación,Secundaria General
2017,13,Hidalgo,Preescolar General Severa Toledo Rendon,Nicandro Castillo ,Colonia,Urbana,Edificación,Preescolar General
2018,13,Hidalgo,Preescolar General Profr. Ignacio Lugo Teran, Ejercito Nacional,Colonia,Urbana,Edificación,Preescolar General
2019,13,Hidalgo,Preescolar General Fausto Crespo Argumedo,Independencia ,Colonia,Urbana,Edificación,Preescolar General
2020,13,Hidalgo,Preescolar General Solidaridad,Oriente 3 ,Colonia,Urbana,Edificación,Preescolar General
2021,13,Hidalgo,Preescolar General Nicandro Castillo,Joséfa Ortíz de Domínguez ,Colonia,Urbana,Edificación,Preescolar General
2022,13,Hidalgo,Centro de Atención Múltiple número 8,Federal 105 México-Tampico ,Colonia,Urbana,Edificación,Centro de Atención Múltiple (Cam)
2023,13,Hidalgo,Pedagógica Normal de Las Huastecas,México-Tampico ,Colonia,Urbana,Edificación,Pedagógica
2024,13,Hidalgo,Primaria General Teofila Sánchez Medina,Juan Escutia,Colonia,Urbana,Edificación,Primaria General
2025,13,Hidalgo,Primaria General Vicente Guerrero,Sur Calle Este Frente Cecyteh ,Colonia,Urbana,Edificación,Primaria General
2026,13,Hidalgo,Primaria General Capitán Antonio Reyes Cabrera,Jaime Nuno,Colonia,Urbana,Edificación,Primaria General
2027,13,Hidalgo,Primaria General Lázaro Cárdenas del Rio,México-Tampico ,Colonia,Urbana,Edificación,Primaria General
2028,13,Hidalgo,Primaria General José Velazquez Vargas,Toribio Reyes ,Colonia,Urbana,Edificación,Primaria General
2029,13,Hidalgo,Primaria General Profr. Rene Espinosa Sagaon,Lázaro Cárdenas ,Colonia,Urbana,Edificación,Primaria General
2030,13,Hidalgo,Primaria General Benito Juárez,Toribio Reyes ,Colonia,Urbana,Edificación,Primaria General
2031,13,Hidalgo,Primaria General Benito Juárez,Plaza de La Revolución,Colonia,Urbana,Edificación,Primaria General
2032,13,Hidalgo,Primaria General Lauro Aguirre,Alfonso Corona del Rosal ,Colonia,Urbana,Edificación,Primaria General
2033,13,Hidalgo,Preescolar General Citlalli,La Herradura ,Colonia,Urbana,Edificación,Preescolar General
2034,13,Hidalgo,Primaria General Leóna Vicario,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
2035,13,Hidalgo,Telesecundaria 476,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
2036,13,Hidalgo,Preescolar Indígena Benito Juárez,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
2037,13,Hidalgo,Primaria Indígena Ignacio Zaragoza,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
2038,13,Hidalgo,Preescolar General Pilxochitl,Centro de la localidad ,Colonia,Urbana,Edificación,Preescolar General
2039,13,Hidalgo,Primaria General Gregorio Torres Quintero,Francisco  I. Madero ,Colonia,Urbana,Edificación,Primaria General
2040,13,Hidalgo,Preescolar Indígena Juan Escutia,Agustín Melgar ,Colonia,Urbana,Edificación,Preescolar Indígena
2041,13,Hidalgo,Primaria General Francisco I. Madero,Barrio Brisa del Rio ,Colonia,Urbana,Edificación,Primaria General
2042,13,Hidalgo,Preescolar Indígena Cuauhtémoc,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2043,13,Hidalgo,Primaria Indígena Naciones Unidas,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
2044,13,Hidalgo,Telesecundaria 128,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
2045,13,Hidalgo,Preescolar Indígena José Ma. Pino Suárez,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
2046,13,Hidalgo,Primaria General José Ma Pino Suárez,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
2047,13,Hidalgo,Escuela Secundaria Técnica 36,Barrio Cuatlamaya,Colonia,Urbana,Edificación,Secundaria Técnica
2048,13,Hidalgo,Preescolar Indígena Ignacio Zaragoza,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2049,13,Hidalgo,Primaria General José Ma. Morelos,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
2050,13,Hidalgo,Preescolar Indígena Álvaro Obregón,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2051,13,Hidalgo,Primaria Indígena Niños Héroes,Centro de la localidad,Colonia,Urbana,Edificación,Primaria Indígena
2052,13,Hidalgo,Primaria General Lic. Benito Juárez,Huejutla Orizatlán ,Colonia,Urbana,Edificación,Primaria General
2053,13,Hidalgo,Telesecundaria 768,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
2054,13,Hidalgo,Telesecundaria 783,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
2055,13,Hidalgo,Preescolar Indígena José Vasconcelos,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2056,13,Hidalgo,Primaria General Jaime Nuno,Miguel Hidalgo ,Colonia,Urbana,Edificación,Primaria General
2057,13,Hidalgo,Telesecundaria 65,Principal ,Colonia,Urbana,Edificación,Telesecundaria
2058,13,Hidalgo,Preescolar Indígena Leóna Vicario,Ejido ,Colonia,Urbana,Edificación,Preescolar Indígena
2059,13,Hidalgo,Primaria Indígena Luis Donaldo Colosio Murrieta,Ganadería ,Colonia,Urbana,Edificación,Primaria Indígena
2060,13,Hidalgo,Preescolar Indígena Benito Juárez,Centro de la población ,Colonia,Urbana,Edificación,Preescolar Indígena
2061,13,Hidalgo,Primaria General Cuauhtémoc,Centro de la comunidad,Colonia,Urbana,Edificación,Primaria General
2062,13,Hidalgo,Preescolar Indígena Luis Donaldo Colosio,Domicilio conocido ,Colonia,Urbana,Edificación,Preescolar Indígena
2063,13,Hidalgo,Primaria General Niños Héroes de Chapultepec,México-Tampico ,Colonia,Urbana,Edificación,Primaria General
2064,13,Hidalgo,Preescolar General Constitución de La Independencia,Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar General
2065,13,Hidalgo,Primaria General Benito Juárez,Solidaridad y Pipila ,Colonia,Urbana,Edificación,Primaria General
2066,13,Hidalgo,Telesecundaria 103,Federal Huejutla-Orizatlán,Colonia,Urbana,Edificación,Telesecundaria
2067,13,Hidalgo,Preescolar Indígena Cuauhtémoc,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2068,13,Hidalgo,Primaria Indígena Ignacio Manuel Altamirano,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
2069,13,Hidalgo,Primaria General Francisco I. Madero,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
2070,13,Hidalgo,Primaria General Niños Héroes,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
2071,13,Hidalgo,Primaria General Miguel Domínguez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
2072,13,Hidalgo,Preescolar General Euripides,Centro de la localidad ,Colonia,Urbana,Edificación,Preescolar General
2073,13,Hidalgo,Primaria General Alfonso Quijano Aquino,En el centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
2074,13,Hidalgo,Preescolar Indígena Rafael Rámirez,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2075,13,Hidalgo,Primaria Indígena Francisco Marquez,Centro de la población ,Colonia,Urbana,Edificación,Primaria Indígena
2076,13,Hidalgo,Preescolar General Profr. Juan Mogica Ugalde,Calle Principal ,Colonia,Urbana,Edificación,Preescolar General
2077,13,Hidalgo,Primaria General Francisco I. Madero,Centro de la  comunidad,Colonia,Urbana,Edificación,Primaria General
2078,13,Hidalgo,Secundaria Técnica Escuela Secundaria Técnica 43,Barrio Tepetate ,Colonia,Urbana,Edificación,Secundaria Técnica
2079,13,Hidalgo,Primaria Indígena Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
2080,13,Hidalgo,Preescolar General Francisco de P. Mariel,Principal ,Colonia,Urbana,Edificación,Preescolar General
2081,13,Hidalgo,Primaria General Juan Escutia,Huejutla S/Felipe Orizatlán ,Colonia,Urbana,Edificación,Primaria General
2082,13,Hidalgo,Preescolar General Ricardo Rámirez Molinos,Principal ,Colonia,Urbana,Edificación,Preescolar General
2083,13,Hidalgo,Primaria General Cuauhtémoc,Huejutla-San Felipe,Colonia,Urbana,Edificación,Primaria General
2084,13,Hidalgo,Preescolar General Jean Piaget,Principal ,Colonia,Urbana,Edificación,Preescolar General
2085,13,Hidalgo,Primaria General Gral. Juan Álvarez,Entrada de la comunidad ,Colonia,Urbana,Edificación,Primaria General
2086,13,Hidalgo,Preescolar Indígena Niños Héroes,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2087,13,Hidalgo,Primaria General Netzahualcoyotl,Al terminar el poblado ,Colonia,Urbana,Edificación,Primaria General
2088,13,Hidalgo,Preescolar Indígena Sor Juana Inés de La Cruz,Al Centro de la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
2089,13,Hidalgo,Primaria Indígena Redención Campesina,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
2090,13,Hidalgo,Preescolar Indígena Venustiano Carranza,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
2091,13,Hidalgo,Primaria Indígena Venustiano Carranza,Domicilio conocido,Colonia,Urbana,Edificación,Primaria Indígena
2092,13,Hidalgo,Preescolar General Profr. Jesús Vicente Petit Higuera,Entrada a la comunidad ,Colonia,Urbana,Edificación,Preescolar General
2093,13,Hidalgo,Primaria General Bartolomé de Medina,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
2094,13,Hidalgo,Telesecundaria 787,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
2095,13,Hidalgo,Primaria General Ignacio Manuel Altamirano,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
2096,13,Hidalgo,Preescolar General La Corregidora,Principal ,Colonia,Urbana,Edificación,Preescolar General
2097,13,Hidalgo,Primaria General Emiliano Zapata,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria General
